id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,Weighted_Average_MR_2010,Weighted_Average_DR_2010,Weighted_Average_HR_2010
3158,3473,5250,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1701.58072997,107374.167767,0.3027060049274282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,3474,3259,I,BREWSTER,MA,"BREWSTER,MA",CCC,0,,8257.11537626,2839186.71208,0.10072146817811914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,3475,3264,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,6660.8718337,1853188.63112,1.356966221883901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,3476,3260,I,BREWSTER,MA,"BREWSTER,MA",CCC,0,,9225.10970533,2828850.10395,0.09518440393475053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,3477,3261,I,HARWICH,MA,"HARWICH,MA",CCC,0,,8409.98487243,3009068.71222,0.08877375802152074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,3478,3262,I,GLOUCESTER,MA,"GLOUCESTER,MA",BRMPO,1,NSTF,32852.4302873,10526268.5727,0.7323744437688978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,3479,3263,I,GLOUCESTER,MA,"GLOUCESTER,MA",BRMPO,1,NSTF,15771.7248927,9495225.81121,0.7246704179095805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,3480,3266,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,7190.57781712,2060041.32828,1.2972896294102907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,3481,3268,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,6204.29664316,1640810.70987,1.4220744631652176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,3482,3269,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,3495.03170998,537050.655641,1.719548076146604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,3483,3291,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2304.33347469,208271.264835,4.401209583469358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,3484,3270,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,3774.65505739,660884.910619,1.804254044790688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,3485,3271,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,6294.10772992,1751929.20285,2.07878623453821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,3486,3272,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,5252.19632151,1249754.11062,3.605149966496114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,3487,3292,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2445.07068081,290176.544637,4.766222269071539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,3488,3276,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,4374.39431484,543276.472133,5.7764304496115635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,3489,3277,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,3596.5697855,535743.513605,5.790946507784723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,3490,3278,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,7876.07399551,733552.330748,6.157322041745335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,3491,3279,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,9911.95359239,1287103.45099,1.7860879873546134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,3492,3293,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2306.07471693,309582.270855,4.842008292379676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,3493,3294,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,4778.4082416,539325.052801,4.611478682205341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,3494,3281,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,5488.99416031,1449902.13553,3.4615850010970117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,3495,3282,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2681.21061677,324662.756134,4.263915971797976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,3496,3283,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2219.52855529,304931.203147,5.050598173583024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,3497,3284,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,6746.38709739,1438354.94255,6.05219895737907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,3498,3285,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,4111.12634085,799085.784908,6.20536340097546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,3499,3286,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,7136.74379865,1816231.53534,2.8129401376564744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,3500,3287,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,7355.07453863,2227068.85097,3.0474548506004133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,3501,3288,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,7122.75266224,3065662.04803,2.922648822999057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,3502,3289,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,7234.54663416,2163082.89074,3.2555648866734153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,3503,3290,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2200.49607284,268271.766526,4.127282939973304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,3504,3297,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,4155.10349796,489788.774882,56.97290762472446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,3505,3299,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,3687.48056187,551066.891215,2.429073342895488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,3506,3300,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,5090.52868128,1419822.76909,2.4837299208357106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,3507,3298,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,3230.41279169,188070.759748,88.19382132821248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,3508,3301,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,6063.15510313,2022218.56324,2.418629794514973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,3509,3302,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,6392.8183537,1338168.19955,2.492136381267879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,3510,3303,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,5294.95823067,1331794.67474,2.7050741246536214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,3511,3304,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2708.20756345,418842.850269,3.8535034950039826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,3512,3305,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,1816.31999644,182261.524362,4.13221408548827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,3513,3306,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2398.45491881,278424.972629,4.498997997976897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,3514,4069,I,ARLINGTON,MA,"ARLINGTON,MA",BRMPO,1,ICC,3968.80189316,782625.78195,87.29849728278478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,3515,3307,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2885.4377004,346148.173635,4.136890755483858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,3516,3308,I,NAHANT,MA,"NAHANT,MA",BRMPO,1,NSTF,20844.2238432,3249301.80142,6.020678841265418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,3517,3309,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,2326.36356006,314278.498795,36.36944870246737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,3518,3310,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,3750.28173529,308869.912574,48.06692114915133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3519,3311,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,3596.67283237,450071.010881,53.9105869778946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,3520,3320,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,3026.24973824,398253.158601,3.6171044411146442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3521,3312,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,3026.95923413,244816.241261,134.99865008263376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,3522,3313,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,5271.02110006,866701.360371,2.6380037053314975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,3523,4148,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,2398.68115699,309454.527179,90.57114481789256,506.21453574253104,1202.4850509369735,16941.46291787036,5.589136990156793,13.2766904222615,187.05143842372559,129.06549251237064,9.160916391360434,3.8565045232081867
1217,3524,3314,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,5860.88929559,1613220.69234,2.2686856602706764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,3525,3315,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,4775.16291883,738394.548351,2.184268102932082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,3526,3321,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,1642.20359785,142149.600303,3.7527553787071444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,3527,3316,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,2782.92764795,299468.659639,2.192859422186158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,3528,3317,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,4659.21059707,720201.797613,2.051703253051104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,3529,3318,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,2958.36945808,492379.655928,2.163204571457612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,3530,3319,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,6507.78415145,660204.456713,2.148246071071754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,3531,3323,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2375.67875665,275790.496192,3.9616009472794964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,3532,3324,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,2902.43488911,302266.809821,46.012292280591595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3533,3325,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,2417.42894128,189365.874631,41.45156501174528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,3534,3326,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,1917.90821256,179916.692009,58.48516273219869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,3535,3444,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,6673.06371767,1438862.15724,0.46421657884744816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,3536,3327,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,4179.97942861,568351.99712,422.47743971881124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,3537,3328,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,3181.23541254,402894.171109,2.076116386237656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,3538,3447,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,5451.63747854,1152037.24369,0.3565507748431732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,3539,3329,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,4734.66604634,1098097.12098,2.023652412147652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,3540,3330,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,3200.58187846,419870.016049,1.9311885086661982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,3541,3331,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,2433.29622112,255147.720048,2.0325528485962985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3542,3353,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,3786.16433033,772360.551533,22.497612413047563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,3543,3332,I,MARBLEHEAD,MA,"MARBLEHEAD,MA",BRMPO,1,NSTF,5535.95006556,1345292.15222,2.2638440082460853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,3544,3339,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2829.35411843,286513.673255,36.56648135637805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3545,3340,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,2414.84449612,389118.780242,36.90047954384227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,3546,3333,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,5550.44160791,371110.268231,1.9341872831363096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,3547,3334,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2979.67847944,438846.536455,3.3798484622954756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,3548,3335,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,2180.47582885,298104.633257,3.55534552305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,3549,3336,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,3170.25241571,405661.990245,3.7450622994341325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,3550,3337,I,EVERETT,MA,"EVERETT,MA",BRMPO,1,ICC,2196.01774436,281368.455617,37.47067809682957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,3551,3338,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2164.68185125,264003.420161,158.88970545677603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,3552,3342,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,3578.48960386,599158.29257,26.475041548518885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3553,3343,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,3674.39606558,454275.044513,35.458181563705025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,3554,3344,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,1721.03890339,181144.517731,47.305993343193585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,3555,3345,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,1773.38134304,159680.882539,90.95538139302325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,3556,3347,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4214.60844169,804969.820708,42.80901333597412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,3557,3348,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,4026.07444972,936941.088591,3.2121846153501963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,3558,3349,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,9249.37503875,3785509.5352,4.050509157211069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,3559,3350,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7619.72069806,3120047.64456,4.765507824734245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,3560,3351,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,4605.42002701,660313.603057,4.7782467084918485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,3561,5251,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1616.43010743,131890.9899,0.29990761797719434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3562,3354,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4190.40009028,781185.082384,26.976630391611593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3563,3355,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2075.32776321,142463.838741,48.98212922582607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,3564,3356,I,CHELSEA,MA,"CHELSEA,MA",BRMPO,1,ICC,2055.61690302,163537.399026,126.47413387062554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,3565,3358,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,3441.0141951,575092.61017,3.3787895821777445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,3566,5252,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1692.42593387,95570.6541383,0.3054233396001203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,3567,3357,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,5072.17786735,670664.838385,84.9604842843221,537.3753920132153,1333.0073897008604,19161.012649665092,6.325003871386572,15.68973389134556,225.52852436130598,155.61468180930112,10.825916385028435,4.364252671256734
703,3568,4075,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,2475.59862834,276198.772669,102.30976385066852,509.37337805211104,1220.3720485355664,17292.520297237,4.978736719552917,11.928207070410437,169.0212121149765,116.62463635933378,8.2304628785832,3.4353283364915126
186,3569,3364,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,4635.6619335,514381.517947,97.44697440816695,893.5387604416442,1985.9020664594673,28790.00091062185,9.169486952965443,20.3793096555395,295.4427378117651,203.85548909011789,14.061723662322255,6.326945997546155
1430,3570,3408,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,10465.0471122,5400260.94358,2.849523800393906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3571,3365,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3235.38009617,276920.533629,168.7043418989838,1092.8375683934817,2503.807826939669,36419.048151655734,6.477827162550724,14.841395299943676,215.874990185271,148.95374322783698,10.240562756961136,4.46970074216
700,3572,4076,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1107.23988332,74954.7383839,82.56008764357287,571.7854887004055,1388.4042084115508,19893.816939158434,6.925688974179739,16.816893586711632,240.9616741814,166.26355518516598,11.603656574831026,4.778725392184019
950,3573,3367,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7664.12732352,2564492.45252,4.185527343623429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,3574,3368,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,3276.71537188,407682.642007,2.2900536393303046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,3575,3409,I,BEDFORD,MA,"BEDFORD,MA",BRMPO,1,MAGIC,4692.87792932,787213.726846,2.7717675993515822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,3576,3369,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,2941.06803286,433714.080136,2.1182814213639842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,3577,3370,I,PEABODY,MA,"PEABODY,MA",BRMPO,1,NSTF,4807.44121247,950127.278066,2.02286565749782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,3578,3371,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,9339.18185919,2042750.71485,1.8701178093334798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,3579,3377,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,3790.91353482,641428.925113,15.280886682996645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,3580,3378,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,5461.38873376,661576.210038,15.387064674152231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,3581,5253,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1672.95284936,157152.429056,0.3097414230288161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,3582,3372,I,MARBLEHEAD,MA,"MARBLEHEAD,MA",BRMPO,1,NSTF,8006.91809861,1791046.36852,2.512698002300282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,3583,3373,I,SALEM,MA,"SALEM,MA",BRMPO,1,NSTF,20307.9657689,2052238.25389,1.841572405904711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,3584,3374,I,LYNN,MA,"LYNN,MA",BRMPO,1,ICC,3709.04815512,596023.446036,3.347193191125287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3585,3379,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,2857.93978917,462878.763565,19.204637216428246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,3586,3380,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,7690.80944349,1190714.88662,49.92200860004333,400.92459295210773,894.0490891989525,12993.838296135962,8.031018867132678,17.908916613547007,260.28276226298885,179.5951059614623,12.357152463347434,5.541403018321548
3190,3587,5254,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1079.13967211,59539.6999043,0.3122874796215778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,3588,3375,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,5599.58903493,874122.76731,3.3247251846146355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,3589,3382,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7032.02056224,1383368.40786,3.631884020423028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,3590,3383,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4203.42676866,708699.02535,34.742977505542164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,3591,3489,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3048.7868476,401299.600415,0.3407639722349736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,3592,3376,I,SWAMPSCOTT,MA,"SWAMPSCOTT,MA",BRMPO,1,NSTF,5054.20618899,905618.051266,3.2519922570436495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,3593,3927,I,WALTHAM,MA,"WALTHAM,MA",BRMPO,1,ICC,2990.73701978,508916.494156,91.76499610027138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,3594,3381,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2846.68415694,347824.558856,111.70436547969759,921.5703791235964,2055.5727438074537,29238.996766749136,8.250083827664668,18.40190161754293,261.75339380145675,180.60984172300513,12.69731211610462,5.69255784108862
699,3595,4077,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1179.49991119,85529.8969292,81.97600282305882,550.2711917388597,1327.063009548211,19012.280256561447,6.7125887185130635,16.188432758945464,231.9249487877388,160.02821466353976,11.17001860367237,4.631686215774013
173,3596,3384,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,3291.56491446,225722.655663,10575.013836244258,2216.7141027523244,4796.671889262696,69176.2933325502,0.2096180806075991,0.453585400789059,6.541484900517003,4.513624581356732,0.3129739265444507,0.14463647561924337
954,3597,3385,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,8032.95979894,2279743.63081,4.460109692290363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,3598,5255,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1268.96421098,71665.7585406,0.31114633832078914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,3599,5256,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1049.23381049,39581.6561412,0.3132796420481202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,3600,3386,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7616.66646833,1952220.37339,4.732155208939842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,3601,3388,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,7366.87217415,1614528.118,5.555403608009424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,3602,5257,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1045.88749449,46227.015532,0.3137057574664264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,3603,5258,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1237.40003974,91696.8106619,0.312778855940384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,3604,3387,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,11487.3634137,2733145.91917,6.740041621696182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,3605,3389,I,LEXINGTON,MA,"LEXINGTON,MA",BRMPO,1,MAGIC,6244.93337669,1393178.6178,5.958164440403398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,3606,4078,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,1547.06482581,123813.069226,893.0595747533571,9643.534064096497,21566.709343970328,370949.9657259511,10.798309918752983,24.149239259795817,415.36978742812215,286.6051533254043,16.662975089259113,7.450833843939558
