lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 88 Granite Ave Parking,"88 Granite Ave Milton, MA 02186, US ",Mon-Sun:  Free; ,Mon-Sun:  24 Hours,$0.00,https://www.parkme.com/lot/106255
 Butler,"22 Branchfield St Boston, MA 02124, US ",Max: Mon-Fri $4; Max: Sat-Sun $2; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/215059
 Milton,"98 Wharf St Milton, MA 02186, US ",Mon-Fri:  $6; Sat-Sun:  $2; ,Monthly:  $105,—,https://www.parkme.com/lot/215081
