lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 584 Washington St Parking,"584 Washington St Boston, MA 02135, US ",Guests Only:  Free; ,,$0.00,https://www.parkme.com/lot/1181899
 Yusuf Mosque,"186 Chestnut Hill Ave Boston, MA 02135, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/188148
 11 Embassy Rd Parking,"11 Embassy Rd Boston, MA 02135, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/202172
