lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 Hyde Park,"1 Pingree St Boston, MA 02136, US ",Mon-Fri:  $4; Sat-Sun:  $2; ,Monthly:  $70,—,https://www.parkme.com/lot/215126
 1187 Hyde Park Ave Parking,"1187 Hyde Park Ave Boston, MA 02136, US ",Guests Only:  Free; ,,$0.00,https://www.parkme.com/lot/1182791
