lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 The Westland Avenue Garage,"35 Westland Ave Boston, MA 02115, US ",30 Min:  $8; 1 Hour:  $12; 1.5 Hours:  $18; 10 Hours:  $30; 12 Hours:  $33; 14 Hours:  $35; 24 Hours:  $38; Early Bird: Mon-Fri; In By 9am / Out By 6pm $25; Event: 10 Hours $30; ,Monthly:  $345,$345.00,https://www.parkme.com/lot/26840
 Queensberry Street Garage,"59 Queensberry St Boston, MA 02215, US ",1 Hour:  $10; 3 Hours:  $15; Max: In By 5pm $15; Daily Max:  $20; Event:  $60; ,Monthly:  $350,$350.00,https://www.parkme.com/lot/26179
 Deaconess Garage,"60 Kilmarnock St Boston, MA 02215, US ",1 Hour:  $10; 5 Hours:  $15; Max: In By 5pm $40; 24 Hours:  $20; Event:  $60; ,Monthly:  $350,$350.00,https://www.parkme.com/lot/26180
 1330 Boylston St Garage,"75 Jersey St Boston, MA 02215, US ",1 Hour:  $12; 1.5 Hours:  $20; 2 Hours:  $25; 3 Hours:  $32; Daily Max:  $36; Mon-Fri: In After 4pm; 6 Hour Max $10; Mon-Fri: In After 4pm / Out By 8am $15; 6 Hours: Sat-Sun $10; Sat-Sun: Out By 8am $15; ,Monthly:  $375,$375.00,https://www.parkme.com/lot/52849
 The Harlo Parking,"33 Kilmarnock St Boston, MA 02215, US ",30 Min:  $7; 1 Hour:  $12; 2 Hours:  $20; 3 Hours:  $30; 24 Hours:  $35; Evening: Mon-Fri; In After 4pm / Out By 8am $10; 12 Hours: Sat-Sun $10; ,Monthly:  $375,$375.00,https://www.parkme.com/lot/115651
 Landmark Center,"445 Park Dr Boston, MA 02215, US ",10 Min:  Free; 30 Min:  $5; 1 Hour:  $7; 1.5 Hours:  $10; 2 Hours:  $12; 2.5 Hours:  $15; 18 Hours:  $28; 30 Min: With Validation $2; 1 Hour: With Validation $3; 1.5 Hours: With Validation $6; 2 Hours: With Validation $9; 2.5 Hours: With Validation $13; 18 Hours: With Validation $24; Event: 18 Hours $50-$55; ,Monthly:  $145-$385,$385.00,https://www.parkme.com/lot/80426
 Church St,"41 Church St Cambridge, MA 02138, US ",30 Min:  $6; 1 Hour:  $12; 2 Hours: Mon-Sat $22; Max: Mon-Sat; Out By 5pm $29; Max: Mon-Sat $34; Max: Mon-Sat; 5pm-5am $24; Max: Sun $34; ,Monthly:  $399,$399.00,https://www.parkme.com/lot/32205
 5-11 Haviland Street Garage,"Public Alley 909 Boston, MA 02115, US ",Mon-Fri:  $24; Sat-Sun:  $15; Evening: In After 5pm $15; ,Monthly:  $400,$400.00,https://www.parkme.com/lot/80327
 Fenway,"16 Kilmarnock St Boston, MA 02215, US ",1 Hour:  $12; 90 Min:  $14; 2 Hours:  $20; 150 Min:  $24; 3 Hours:  $32; Daily Max:  $38; Evening: Mon-Fri; In After 4pm / Out By 8am $10; Sat-Sun:  $10; Event:  $55; ,Monthly:  $405,$405.00,https://www.parkme.com/lot/15290
 55 Jersey Street,"55 Jersey St Boston, MA 02215, US ",Mon-Fri: In By 5am $22; Early Bird: Mon-Fri; In By 9am / Out By 5pm $20; Evening: Mon-Fri; In After 4pm $10; Sat-Sun:  $10; ,Monthly:  $405,$405.00,https://www.parkme.com/lot/24302
 One Kendall Square Garage,"389 Binney St Cambridge, MA 02141, US ",30 Min:  $5; 1 Hour:  $8; 2 Hours:  $12; 3 Hours:  $14; 4 Hours:  $18; 8 Hours:  $22; Daily Max:  $23; 4 Hours: With Validation $3; ,Monthly:  $425,$425.00,https://www.parkme.com/lot/91630
 The Charles Square Garage,"1 Bennett St Cambridge, MA 02138, US ",30 Min: 5am-5pm $6; 1 Hour: 5am-5pm $12; 1.5 Hour: 5am-5pm $12-$17; 2 Hours: 5am-5pm $17-$22; 3 Hours: 5am-5pm $22-$30; 6 Hours: 5am-5pm $30-$33; 12 Hours: 5am-5pm $33-$35; 24 Hours: 5am-5pm $40; 30 Min: 5pm-5am $7; 5 Hours: 5pm-5am $14; 8 Hours: 5pm-5am $16; 12 Hours: 5pm-5am $24; Early Bird: In By 9:30am / Out By 6pm $19; Oversize: 5am-5pm; 30 Min $9; Oversize: 5am-5pm; 1 Hour $15; Oversize: 5am-5pm; 1.5 Hour $20; Oversize: 5am-5pm; 2 Hours $25; Oversize: 5am-5pm; 3 Hours $33; Oversize: 5am-5pm; 6 Hours $36; Oversize: 5am-5pm; 12 Hours $38; Oversize: 5am-5pm; 24 Hours $40; ,Monthly:  $225-$450,$450.00,https://www.parkme.com/lot/52634
 Holyoke Center Garage,"11 Holyoke St Cambridge, MA 02138, US ",30 Min:  $7; 1 Hour:  $12; 1.5 Hours:  $17; 2 Hours:  $21; 12 Hours: Out By 6pm $25; 24 Hours: Out By 5am $30; Daily Max:  $30; Each 30 Min: In After 5pm / Out By 5am $5; Max: In After 5pm / Out By 5am $15; ,Monthly:  $485,$485.00,https://www.parkme.com/lot/91635
 341 Newbury St Garage,"338 Public Alley 430 Boston, MA 02115, US ",30 Min:  $5; 24 Hours:  $30; ,Monthly:  $345-$525,$525.00,https://www.parkme.com/lot/15292
 C-1,"33 Harry Agganis Way Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/24261
 819 Beacon St Parking,"Maitland St Boston, MA 02215, US ",Event:  $20-$50; ,,—,https://www.parkme.com/lot/24417
 189-203 Ipswich Lot,"189-203 Ipswich St Boston, MA 02215, US ",Event:  $10-$55; ,Mon-Tue:  5am-10pm,—,https://www.parkme.com/lot/26178
 70 Kilmarnock St Parking,"Private Alley 934 Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/27553
 University Place,"45 University Rd Cambridge, MA 02138, US ",30 Min:  $6; 1 Hour:  $12; 1.5 Hours:  $16; 2 Hours:  $21; Max: Mon-Fri; In After 4pm / Out By 3am $14; Daily Max:  $31; Max: Sat-Sun; Out By 3am $14; 1 Hour: Mon-Fri; In By 4pm; With Validation $5; 5 Hour: Mon-Fri; In By 4pm; With Validation $14; Max: Mon-Fri; In By 4pm; With Validation $28; 1 Hour: Mon-Fri; In After 4pm / Out By 3am; With Validation $5; Max: Mon-Fri; In After 4pm / Out By 3am; With Validation $10; 1 Hour: Sat-Sun; Out By 3am; With Validation $5; Max: Sat-Sun; Out By 3am; With Validation $10; ,Monthly:  $205-$455,—,https://www.parkme.com/lot/53525
 Lot R,"766 Commonwealth Ave Brookline, MA 02446, US ",Events:  $20; With Validation:  Free; ,,—,https://www.parkme.com/lot/101354
 78 Gainsborough St Parking,"78 Gainsborough St Boston, MA 02115, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/117216
 Harvard Square,"1 Story St Cambridge, MA 02138, US ",Event:  $20; ,Mon-Sun:  6pm-12am,—,https://www.parkme.com/lot/187791
 132 Ipswich St Parking,"132 Ipswich St Boston, MA 02215, US ",Event:  $60; ,,—,https://www.parkme.com/lot/197403
 94 Webster Ave Garage,"94 Webster Ave Somerville, MA 02143, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/213626
 Hotel Commonwealth,"500 Commonwealth Ave Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/232612
 32 Vassar St Garage,"32 Vassar St Cambridge, MA 02139, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/311216
 16 Wadsworth St Parking,"16 Wadsworth St Boston, MA 02134, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/338838
 50 Beacon Street Somerville Parking,"50 Beacon Street Somerville Somerville, MA 02143, US ",,,—,https://www.parkme.com/lot/375149
 Private Alley 914 Parking,"Private Alley 914 Boston, MA 02215, US ",,,—,https://www.parkme.com/lot/1200904
 Star Market,"92 Alcorn St Boston, MA 02134, US ",2 Hours: With Validation Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/27588
 Acceleron,"135 Sidney St Cambridge, MA 02139, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/91632
 Boston Temple Seventh-day Adventist Church,"72 Peterborough St Boston, MA 02215, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/188717
 Cambridge Friends School,"45 Sheridan St Cambridge, MA 02140, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/334234
