lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 341 Newbury St Garage,"338 Public Alley 430 Boston, MA 02115, US ",30 Min:  $5; 24 Hours:  $30; ,Monthly:  $345-$525,$525.00,https://www.parkme.com/lot/15292
 Clarendon Street Garage,"100 Clarendon St Boston, MA 02116, US ",1 Hour:  $12; 2 Hours:  $22; 24 Hours:  $40; Overnight: In After 5pm / Out By 8am $10; ,Monthly:  $100-$640,$640.00,https://www.parkme.com/lot/75583
 St James at Arlington,"10 St James Ave Boston, MA 02116, US ",1 Hour:  $15; 2 Hours:  $30; Daily Max:  $38; 1 Hour: Mon-Fri; In After 5pm $15; Max: Mon-Fri; In After 5pm $30; Max: Sat-Sun $38; ,Monthly:  $470-$675,$675.00,https://www.parkme.com/lot/80423
 The Back Bay Garage,"113 St James Ave Boston, MA 02116, US ",30 Min:  $12; 1 Hour:  $26; 2 Hours:  $38; Max: Out By 5am $43; Early Bird: In By 9am / Out Between 4pm-12am $28; 10 Min: Mon-Fri; 5pm-5am $5; 30 Min: Mon-Fri; 5pm-5am $8; Max: Mon-Fri; 5pm-5am $10; 1 Hour: Sat-Sun $12; 2 Hours: Sat-Sun $16; Max: Sat-Sun; Out By 5am $22; ,Monthly:  $140-$685,$685.00,https://www.parkme.com/lot/52875
 501 Boylston Garage,"84 Newbury St Boston, MA 02116, US ",30 Min:  $10; 1 Hour:  $19; 1.5 Hours:  $29; Daily Max:  $40; ,Monthly:  $140-$685,$685.00,https://www.parkme.com/lot/115710
 C-1,"33 Harry Agganis Way Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/24261
 819 Beacon St Parking,"Maitland St Boston, MA 02215, US ",Event:  $20-$50; ,,—,https://www.parkme.com/lot/24417
 189-203 Ipswich Lot,"189-203 Ipswich St Boston, MA 02215, US ",Event:  $10-$55; ,Mon-Tue:  5am-10pm,—,https://www.parkme.com/lot/26178
 Renaissance Park Garage,"835 Columbus Ave Boston, MA 02120, US ",30 Min:  $11; 1 Hour:  $12; 1.5 Hours:  $21; 2 Hours:  $23; 2.5 Hours:  $25; 3 Hours:  $30; 4 Hours:  $32; 24 Hours:  $38; 24 Hours: Sat-Sun $20; ,Monthly:  $125-$350,—,https://www.parkme.com/lot/26200
 Museum of Fine Arts,"20-26 Museum Rd Boston, MA 02115, US ",,Mon-Tue:  5am-10pm,—,https://www.parkme.com/lot/26844
 70 Kilmarnock St Parking,"Private Alley 934 Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/27553
 Doctors Office Building Garage,"720 Harrison Ave Boston, MA 02118, US ",2 Hours:  $8; 3 Hours:  $12; 4 Hours:  $17; 5 Hours:  $20; 6 Hours:  $25; 7 Hours:  $30; Daily Max:  $40; ,Monthly:  $300,—,https://www.parkme.com/lot/32181
 University Place,"45 University Rd Cambridge, MA 02138, US ",30 Min:  $6; 1 Hour:  $12; 1.5 Hours:  $16; 2 Hours:  $21; Max: Mon-Fri; In After 4pm / Out By 3am $14; Daily Max:  $31; Max: Sat-Sun; Out By 3am $14; 1 Hour: Mon-Fri; In By 4pm; With Validation $5; 5 Hour: Mon-Fri; In By 4pm; With Validation $14; Max: Mon-Fri; In By 4pm; With Validation $28; 1 Hour: Mon-Fri; In After 4pm / Out By 3am; With Validation $5; Max: Mon-Fri; In After 4pm / Out By 3am; With Validation $10; 1 Hour: Sat-Sun; Out By 3am; With Validation $5; Max: Sat-Sun; Out By 3am; With Validation $10; ,Monthly:  $205-$455,—,https://www.parkme.com/lot/53525
 North Lot,"93 St Stephen St Boston, MA 02115, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80398
 Mandarin Oriental,"776 Boylston St Boston, MA 02199, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80442
 Lot R,"766 Commonwealth Ave Brookline, MA 02446, US ",Events:  $20; With Validation:  Free; ,,—,https://www.parkme.com/lot/101354
 700 Harrison Ave Garage,"39E E Canton St Boston, MA 02118, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/113879
 78 Gainsborough St Parking,"78 Gainsborough St Boston, MA 02115, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/117216
 Longwood Tower Garage,"20 Chapel St Brookline, MA 02446, US ",Event:  $25.88; ,,—,https://www.parkme.com/lot/166429
 Harvard Square,"1 Story St Cambridge, MA 02138, US ",Event:  $20; ,Mon-Sun:  6pm-12am,—,https://www.parkme.com/lot/187791
 132 Ipswich St Parking,"132 Ipswich St Boston, MA 02215, US ",Event:  $60; ,,—,https://www.parkme.com/lot/197403
 94 Webster Ave Garage,"94 Webster Ave Somerville, MA 02143, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/213626
 Hotel Commonwealth,"500 Commonwealth Ave Boston, MA 02215, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/232612
 32 Vassar St Garage,"32 Vassar St Cambridge, MA 02139, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/311216
 Lot 5,"250 Rutherford Ave Boston, MA 02129, US ",,Mon-Sun:  6am-11pm,—,https://www.parkme.com/lot/333621
 18 Griggs Rd Parking,"18 Griggs Rd Brookline, MA 02446, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/336176
 132 Beaconsfield Rd Parking,"132 Beaconsfield Rd Brookline, MA 02445, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/338593
 191 Kent St Parking,"191 Kent St Brookline, MA 02446, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/338594
 16 Wadsworth St Parking,"16 Wadsworth St Boston, MA 02134, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/338838
 Stella Restaurant & Bar,"1525 Washington St Boston, MA 02118, US ",,Mon-Sun:  5pm-1am,—,https://www.parkme.com/lot/341339
 8 Chiswick Rd Parking,"8 Chiswick Rd Boston, MA 02135, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/372916
 50 Beacon Street Somerville Parking,"50 Beacon Street Somerville Somerville, MA 02143, US ",,,—,https://www.parkme.com/lot/375149
 197 Rawson Road Brookline Parking,"197 Rawson Road Brookline Brookline, MA 02445, US ",,,—,https://www.parkme.com/lot/376618
 Private Alley 914 Parking,"Private Alley 914 Boston, MA 02215, US ",,,—,https://www.parkme.com/lot/1200904
 Royal Sonesta Hotel,"40 Edwin H Land Blvd Cambridge, MA 02142, US ",1 Hour:  $10; 2 Hours:  $18; 3 Hours:  $26; 3 Hours: With Validation $15; 4 Hours:  $34; 24 Hours:  $42-$44; 1 Hour: Valet $20; 2 Hours: Valet $30; 3 Hours: Valet $38; 3 Hours: Valet; With Validation $22; 4 Hours: Valet $40; 24 Hours: Valet $45; ,Monthly:  $250,$250.00,https://www.parkme.com/lot/32204
 2 Burke St Parking,"2 Burke St Boston, MA 02119, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/24362
 552 Main St Parking,"552 Main St Boston, MA 02129, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/26780
 Star Market,"92 Alcorn St Boston, MA 02134, US ",2 Hours: With Validation Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/27588
 Blackstone Elementary,"1485 Washington St Boston, MA 02118, US ",Visitors Only:  Free; ,Mon-Fri:  8:15am-3:05pm,—,https://www.parkme.com/lot/52840
 Liberty Mutual Insurance,"321 Stuart St Boston, MA 02116, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80437
 40 Roland St Parking,"40 Roland St Boston, MA 02129, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/80502
 Acceleron,"135 Sidney St Cambridge, MA 02139, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/91632
 Yusuf Mosque,"186 Chestnut Hill Ave Boston, MA 02135, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/188148
 Boston Temple Seventh-day Adventist Church,"72 Peterborough St Boston, MA 02215, US ",Visitors Only:  Free; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/188717
 11 Embassy Rd Parking,"11 Embassy Rd Boston, MA 02135, US ",,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/202172
 Cothedral Community,"14 E Brookline St Boston, MA 02118, US ",Visitors Only:  Free; ,,—,https://www.parkme.com/lot/374302
