lot_name,lot_address,daily_rates,monthly_rates,rate_simple,lot_url
 Green St Parking,"420 Amory St Boston, MA 02130, US ",,Monthly:  $80,—,https://www.parkme.com/lot/24384
 Forest Hills,"117 Hyde Park Ave Boston, MA 02130, US ",Mon-Fri:  $9; Sat-Sun:  $3; ,Mon-Sun:  24 Hours,—,https://www.parkme.com/lot/215103
 Hope Central Church,"20 Elm St Boston, MA 02130, US ",,Monthly:  $105-$170,—,https://www.parkme.com/lot/371059/hope-central-church-boston-ma?entry-date=2022-01-24T13:33&duration=60
